Unnamed: 0,Brand,Model,YOM,Engine (cc),Gear,Fuel Type,Millage(KM),Town,Date,Leasing,Condition,AIR CONDITION,POWER STEERING,POWER MIRROR,POWER WINDOW,Price
1164,HYUNDAI,ACCENT,2004,1500.0,Manual,Petrol,231000.0,Colombo,2024-12-30,Ongoing Lease,USED,Available,Available,Not_Available,Available,24.175
3261,NISSAN,N16 SUNNY,2000,1490.0,Automatic,Petrol,275000.0,Malabe,2025-02-05,No Leasing,USED,Available,Available,Not_Available,Available,39.5
8448,TOYOTA,PASSO,2007,1000.0,Automatic,Petrol,198000.0,Kottawa,2025-01-17,No Leasing,USED,Available,Available,Available,Available,48.5
7077,TOYOTA,AQUA,2012,1500.0,Automatic,Hybrid,143000.0,Kottawa,2024-12-11,No Leasing,USED,Available,Available,Available,Available,77.5
1450,KIA,SPECTRA,2001,1500.0,Automatic,Petrol,264000.0,Ja-Ela,2025-02-02,No Leasing,USED,Available,Available,Available,Available,17.9
3012,NISSAN,HB310,1979,1400.0,Manual,Petrol,506000.0,Divulapitiya,2024-12-15,No Leasing,USED,Available,Not_Available,Not_Available,Available,8.25
2030,MICRO,TREND,2011,1000.0,Manual,Petrol,154000.0,Kiribathgoda,2025-02-05,No Leasing,USED,Available,Available,Available,Available,17.825
7723,TOYOTA,CARINA ET176,1991,1450.0,Manual,Petrol,374000.0,Colombo,2025-01-21,No Leasing,USED,Available,Available,Not_Available,Not_Available,22.75
5830,SUZUKI,WAGON R,2005,1061.0,Manual,Petrol,220000.0,Dehiwala-Mount-Lavinia,2025-01-19,No Leasing,USED,Available,Available,Available,Available,37.4375
5820,SUZUKI,WAGON R,2020,800.0,Automatic,Petrol,55000.0,Colombo,2025-01-22,No Leasing,USED,Available,Available,Available,Available,58.5
6564,TATA,INDIGO,2015,1000.0,Manual,Petrol,110000.0,Colombo,2025-01-13,No Leasing,USED,Available,Available,Available,Available,21.5
2984,NISSAN,HB11,1985,1500.0,Manual,Petrol,440000.0,Kandy,2024-12-08,No Leasing,USED,Available,Not_Available,Available,Not_Available,8.75
5743,SUZUKI,WAGON R,2008,1000.0,Manual,Petrol,187000.0,Bandarawela,2025-02-02,No Leasing,USED,Available,Available,Available,Available,37.4375
6821,TOYOTA,ALLION 240,2003,1500.0,Automatic,Petrol,242000.0,Negombo,2024-12-07,No Leasing,USED,Available,Available,Available,Not_Available,68.0
7749,TOYOTA,CE106 COROLLA WAGON ELEPHANTBACK,2000,2000.0,Manual,Diesel,275000.0,Horana,2025-02-05,No Leasing,USED,Available,Available,Available,Not_Available,26.9
9717,TOYOTA,YARIS,2007,1300.0,Automatic,Petrol,198000.0,Anuradapura,2024-12-21,No Leasing,USED,Available,Available,Available,Available,61.35
6312,SUZUKI,WAGON R STINGRAY,2016,650.0,Automatic,Hybrid,99000.0,Matara,2025-01-25,No Leasing,USED,Available,Available,Available,Available,57.30714285714286
4782,SUZUKI,ALTO LXI,2011,964.0,Manual,Petrol,154000.0,Tangalle,2025-01-10,No Leasing,USED,Available,Available,Not_Available,Not_Available,26.966666666666665
4379,SUZUKI,ALTO,2006,800.0,Manual,Petrol,209000.0,Hambantota,2024-12-25,Ongoing Lease,USED,Available,Available,Not_Available,Not_Available,24.02777777777778
8966,TOYOTA,STARLET,1988,1500.0,Manual,Diesel,407000.0,Kadugannawa,2025-01-29,No Leasing,USED,Available,Available,Not_Available,Not_Available,16.5
9308,TOYOTA,VITZ,2009,1300.0,Automatic,Petrol,176000.0,Gampaha,2025-01-06,No Leasing,USED,Available,Available,Available,Available,62.0
2999,NISSAN,HB12,1988,1300.0,Manual,Petrol,407000.0,Ratnapura,2024-12-21,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,11.75
8511,TOYOTA,PLATZ,1999,990.0,Automatic,Petrol,286000.0,Matara,2025-01-25,No Leasing,USED,Available,Available,Available,Not_Available,34.46875
8830,TOYOTA,PRIUS,2014,1800.0,Automatic,Hybrid,121000.0,Kandy,2024-12-29,No Leasing,USED,Available,Available,Available,Available,100.0
1231,HYUNDAI,EON,2016,800.0,Manual,Petrol,99000.0,Matara,2024-12-04,No Leasing,USED,Available,Available,Not_Available,Available,36.0
1514,MAZDA,DEMIO,1997,1400.0,Manual,Petrol,308000.0,Horana,2025-01-31,No Leasing,USED,Available,Available,Available,Available,26.0
2313,MITSUBISHI,LANCER EX GLS EVO X BODYKIT,2007,1500.0,Automatic,Petrol,198000.0,Kandy,2025-01-26,No Leasing,USED,Available,Available,Available,Available,88.5
8958,TOYOTA,STARLET,1997,1450.0,Automatic,Diesel,308000.0,Mirigama,2025-02-04,No Leasing,USED,Available,Available,Available,Available,33.75
1451,KIA,SPECTRA,2002,1600.0,Automatic,Petrol,253000.0,Malabe,2025-01-07,No Leasing,USED,Available,Available,Not_Available,Available,21.1
2020,MICRO,PANDA LC 1.0,2017,1000.0,Manual,Petrol,88000.0,Malabe,2025-02-03,No Leasing,USED,Available,Available,Available,Available,30.9
9609,TOYOTA,VITZ RS,2008,1300.0,Automatic,Petrol,187000.0,Kurunegala,2025-01-23,No Leasing,USED,Available,Available,Available,Available,59.75
4248,SUZUKI,ALTO,2006,800.0,Manual,Petrol,209000.0,Polgahawela,2025-01-09,No Leasing,USED,Available,Available,Not_Available,Not_Available,24.6
5459,SUZUKI,SPACIA TURBO,2018,650.0,Automatic,Petrol,77000.0,Malabe,2024-12-27,No Leasing,USED,Available,Available,Available,Available,68.75
8346,TOYOTA,ELEPHANT BACK CE106,1992,2000.0,Manual,Diesel,363000.0,Homagama,2024-12-27,No Leasing,USED,Available,Available,Not_Available,Not_Available,19.5
9264,TOYOTA,VITZ,2008,1000.0,Automatic,Petrol,187000.0,Kuliyapitiya,2025-01-16,No Leasing,USED,Available,Available,Available,Available,54.85
5331,SUZUKI,MARUTI 800 SPORT,2008,800.0,Manual,Petrol,187000.0,Maharagama,2025-01-29,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,18.75
838,HONDA,FIT GP5 L GRADE,2013,1500.0,Automatic,Hybrid,132000.0,Beruwala,2025-02-02,No Leasing,USED,Available,Available,Available,Available,76.5
9704,TOYOTA,YARIS,2007,1300.0,Automatic,Petrol,198000.0,Piliyandala,2025-01-04,No Leasing,USED,Available,Available,Available,Available,72.92500000000001
2374,NISSAN,AD WAGON,1996,1300.0,Manual,Petrol,319000.0,Kiribathgoda,2025-02-05,No Leasing,USED,Available,Available,Not_Available,Available,15.9
5300,SUZUKI,MARUTI 800,2006,800.0,Manual,Petrol,209000.0,Kottawa,2025-01-04,Ongoing Lease,USED,Available,Not_Available,Not_Available,Not_Available,16.9625
3404,NISSAN,SUNNU B211,1976,1400.0,Manual,Petrol,539000.0,Gampaha,2025-01-18,No Leasing,USED,Available,Available,Not_Available,Not_Available,5.0
4102,SUZUKI,ALTO,2018,660.0,Automatic,Petrol,77000.0,Matara,2025-02-05,No Leasing,USED,Available,Available,Available,Available,43.57461240310077
8319,TOYOTA,DX WAGON KE72,1986,1300.0,Manual,Petrol,429000.0,Matale,2024-12-30,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,12.0
3567,NISSAN,TRAD SUNNY B12,1989,1300.0,Manual,Petrol,396000.0,Gampaha,2025-01-04,No Leasing,USED,Available,Available,Not_Available,Not_Available,11.25
9067,TOYOTA,TOYOTA,1993,1500.0,Automatic,Petrol,352000.0,Ampara,2025-01-29,No Leasing,USED,Available,Available,Not_Available,Available,17.0
4978,SUZUKI,ESTILO,2010,1000.0,Manual,Petrol,165000.0,Kurunegala,2025-01-25,Ongoing Lease,USED,Available,Available,Not_Available,Available,34.0
3087,NISSAN,MARCH,2002,990.0,Manual,Petrol,253000.0,Colombo,2025-01-30,No Leasing,USED,Available,Available,Not_Available,Not_Available,29.0
6632,TATA,NANO TWIST,2015,624.0,Manual,Petrol,110000.0,Kandy,2024-12-28,No Leasing,USED,Available,Available,Not_Available,Not_Available,18.1
8455,TOYOTA,PASSO,2017,1005.0,Automatic,Petrol,88000.0,Avissawella,2025-01-08,No Leasing,USED,Available,Available,Available,Available,74.5
450,HONDA,CITY,2001,1500.0,Automatic,Petrol,264000.0,Katunayake,2025-02-05,No Leasing,USED,Available,Available,Available,Available,29.9
5273,SUZUKI,MARUTI 800,2011,800.0,Manual,Petrol,154000.0,Kandy,2025-02-04,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,19.975
1714,MERCEDES-BENZ,CLA 180,2017,1800.0,Automatic,Petrol,88000.0,Colombo,2025-01-06,No Leasing,USED,Available,Available,Available,Available,230.0
1923,MICRO,PANDA,2016,1000.0,Manual,Petrol,99000.0,Katunayake,2025-01-22,No Leasing,USED,Available,Available,Available,Available,27.5
6671,TOYOTA,110 LIMITED,2000,1500.0,Automatic,Petrol,275000.0,Homagama,2025-01-28,No Leasing,USED,Available,Available,Available,Available,45.5
339,DAIHATSU,MOVE,2016,650.0,Automatic,Petrol,99000.0,Colombo,2025-01-22,No Leasing,USED,Available,Available,Available,Available,58.5
6422,SUZUKI,WAGON R STINGRAY,2018,650.0,Automatic,Hybrid,77000.0,Dehiwala-Mount-Lavinia,2024-12-12,No Leasing,USED,Available,Available,Available,Available,71.5
9692,TOYOTA,YARIS,2008,1300.0,Automatic,Petrol,187000.0,Battaramulla,2025-01-06,No Leasing,USED,Available,Available,Not_Available,Available,59.5
4883,SUZUKI,CELERIO,2016,1000.0,Manual,Petrol,99000.0,Kalutara,2024-12-19,No Leasing,USED,Available,Available,Not_Available,Available,47.5
9667,TOYOTA,WIGO,2017,1000.0,Automatic,Petrol,88000.0,Matale,2024-12-04,Ongoing Lease,USED,Available,Available,Not_Available,Available,66.0
4680,SUZUKI,ALTO JAPAN,2015,650.0,Automatic,Hybrid,110000.0,Negombo,2024-12-19,No Leasing,USED,Available,Available,Available,Available,51.5
8265,TOYOTA,CORSA EL51,1996,1300.0,Manual,Petrol,319000.0,Kandy,2024-12-29,No Leasing,USED,Available,Available,Not_Available,Not_Available,22.9
588,HONDA,FIT,2014,1490.0,Automatic,Hybrid,121000.0,Kurunegala,2025-01-15,No Leasing,USED,Available,Available,Available,Available,75.0
3365,NISSAN,PULSAR,1997,1500.0,Manual,Petrol,308000.0,Polonnaruwa,2024-12-11,Ongoing Lease,USED,Available,Available,Available,Available,21.9
2670,NISSAN,FB13,1998,1500.0,Automatic,Petrol,297000.0,Gampaha,2025-01-10,No Leasing,USED,Available,Available,Available,Available,22.0
1419,KIA,RIO,2000,1493.0,Automatic,Petrol,275000.0,Kurunegala,2024-12-31,No Leasing,USED,Available,Available,Available,Available,20.68
3589,NISSAN,WFY11 WINGROAD,2001,1500.0,Automatic,Petrol,264000.0,Gampaha,2025-01-22,No Leasing,USED,Available,Available,Available,Available,36.5
34,AUDI,A4,2012,1800.0,Automatic,Petrol,143000.0,Homagama,2024-12-15,No Leasing,USED,Available,Available,Available,Available,155.0
8046,TOYOTA,COROLLA AE110,1995,1490.0,Automatic,Petrol,330000.0,Colombo,2025-02-04,No Leasing,USED,Available,Available,Available,Available,36.95
28,AUDI,A4,2011,2000.0,Automatic,Diesel,154000.0,Colombo,2025-01-27,No Leasing,USED,Available,Available,Not_Available,Available,108.0
9056,TOYOTA,TERCEL,1999,1250.0,Manual,Petrol,286000.0,Gampaha,2025-01-30,No Leasing,USED,Available,Available,Not_Available,Not_Available,24.25
777,HONDA,FIT GP5,2017,1500.0,Automatic,Hybrid,88000.0,Mawanella,2025-01-27,No Leasing,USED,Available,Available,Available,Available,92.0
1362,KIA,PICANTO,2016,998.0,Automatic,Petrol,99000.0,Malabe,2025-02-05,No Leasing,USED,Available,Available,Not_Available,Available,57.9
1410,KIA,RIO,2002,1500.0,Automatic,Petrol,253000.0,Malabe,2025-01-16,No Leasing,USED,Available,Available,Available,Available,22.0
4381,SUZUKI,ALTO,2011,698.0,Manual,Petrol,154000.0,Colombo,2024-12-24,No Leasing,USED,Available,Available,Not_Available,Not_Available,26.2945945945946
2170,MITSUBISHI,LANCER,1978,1400.0,Manual,Petrol,517000.0,Malabe,2024-12-06,No Leasing,USED,Not_Available,Available,Not_Available,Not_Available,5.025
4905,SUZUKI,CELERIO VXI,2014,1000.0,Automatic,Petrol,121000.0,Avissawella,2025-01-10,No Leasing,USED,Available,Available,Not_Available,Available,48.25
4453,SUZUKI,ALTO,2014,800.0,Manual,Petrol,121000.0,Matugama,2024-12-11,No Leasing,USED,Available,Available,Available,Available,32.0
889,HONDA,FIT GP5S GRADE,2014,1500.0,Automatic,Petrol,121000.0,Nittambuwa,2025-01-24,No Leasing,USED,Available,Available,Available,Available,80.39
9048,TOYOTA,TANK,2017,998.0,Automatic,Petrol,88000.0,Kandy,2025-01-02,No Leasing,USED,Available,Available,Available,Available,91.11249999999998
3322,NISSAN,PRESEA,1994,1500.0,Manual,Petrol,341000.0,Matale,2025-01-24,No Leasing,USED,Available,Available,Available,Available,19.5
9197,TOYOTA,VITZ,2008,990.0,Automatic,Petrol,187000.0,Negombo,2025-02-02,No Leasing,USED,Available,Available,Available,Available,58.0
3514,NISSAN,TB VY11,2001,2184.0,Manual,Diesel,264000.0,Kurunegala,2025-01-02,No Leasing,USED,Available,Available,Available,Available,24.5
7712,TOYOTA,CARINA AT170,1988,1500.0,Manual,Petrol,407000.0,Kurunegala,2025-01-08,No Leasing,USED,Available,Available,Available,Available,16.0
8892,TOYOTA,PRIUS PHV,2013,1800.0,Automatic,Hybrid,132000.0,Kadawatha,2025-02-03,No Leasing,USED,Available,Available,Available,Available,107.0
6982,TOYOTA,AQUA,2014,1500.0,Automatic,Hybrid,121000.0,Tangalle,2025-01-05,No Leasing,USED,Available,Available,Available,Available,76.5
2244,MITSUBISHI,LANCER CB1,1995,1298.0,Manual,Petrol,330000.0,Colombo,2025-01-23,Ongoing Lease,USED,Available,Available,Not_Available,Not_Available,27.0
9099,TOYOTA,VIOS,2004,1500.0,Automatic,Petrol,231000.0,Gampaha,2025-01-16,No Leasing,USED,Available,Available,Available,Available,54.0
3524,NISSAN,TIIDA,2007,1500.0,Automatic,Petrol,198000.0,Kandana,2025-01-23,No Leasing,USED,Available,Available,Available,Available,66.5
4438,SUZUKI,ALTO,2015,800.0,Manual,Petrol,110000.0,Kurunegala,2024-12-14,No Leasing,USED,Available,Available,Not_Available,Available,33.25
3733,PERODUA,VIVA ELITE,2010,1000.0,Automatic,Petrol,165000.0,Kandana,2025-02-01,Ongoing Lease,USED,Available,Available,Available,Available,37.65
428,FORD,LASER GL,1989,1500.0,Manual,Petrol,396000.0,Ragama,2024-12-15,No Leasing,NEW,Available,Available,Not_Available,Not_Available,12.0
9261,TOYOTA,VITZ,2008,1000.0,Automatic,Petrol,187000.0,Chilaw,2025-01-17,Ongoing Lease,USED,Available,Available,Available,Available,55.0
6750,TOYOTA,ALLION,2007,1500.0,Automatic,Petrol,198000.0,Embilipitiya,2025-01-21,Ongoing Lease,USED,Available,Available,Available,Available,89.0
432,FORD,TELSTAR,1985,2000.0,Manual,Diesel,440000.0,Gampaha,2025-01-12,No Leasing,USED,Not_Available,Available,Not_Available,Not_Available,8.75
1654,MERCEDES-BENZ,C180,2002,2000.0,Automatic,Petrol,253000.0,Kottawa,2025-02-04,No Leasing,USED,Available,Available,Available,Available,61.84374999999999
178,CHERY,QQ,2008,800.0,Manual,Petrol,187000.0,Ampara,2025-01-07,No Leasing,USED,Available,Available,Available,Available,14.5
4802,SUZUKI,ALTO LXI,2015,800.0,Manual,Petrol,110000.0,Kandy,2024-12-05,No Leasing,USED,Available,Available,Available,Not_Available,29.5
223,CHEVROLET,CRUZE,2004,1320.0,Automatic,Petrol,231000.0,Malabe,2025-01-11,No Leasing,USED,Available,Available,Available,Not_Available,37.375
8553,TOYOTA,PREMIO,2017,1500.0,Automatic,Petrol,88000.0,Battaramulla,2025-01-17,No Leasing,USED,Available,Available,Available,Available,174.0
1702,MERCEDES-BENZ,C220,2012,2200.0,Automatic,Diesel,143000.0,Maharagama,2025-01-04,No Leasing,USED,Available,Available,Available,Available,145.0
1886,MICRO,PANDA,2015,1000.0,Manual,Petrol,110000.0,Chilaw,2025-02-01,No Leasing,USED,Available,Available,Available,Available,26.65
9081,TOYOTA,VIOS,2003,1500.0,Automatic,Petrol,242000.0,Kaduwela,2025-02-03,No Leasing,USED,Available,Available,Available,Available,45.5
1786,MERCEDES-BENZ,W115,1979,2400.0,Manual,Diesel,506000.0,Matugama,2024-12-24,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,11.5
1590,MAZDA,FAMILIA,1998,1300.0,Manual,Petrol,297000.0,Dambulla,2024-12-06,Ongoing Lease,USED,Available,Available,Not_Available,Available,16.5
8125,TOYOTA,COROLLA EE100R,1993,1300.0,Manual,Petrol,352000.0,Anuradapura,2025-01-12,No Leasing,USED,Available,Available,Available,Available,25.3
3256,NISSAN,N16 EX SALOON,2006,1500.0,Automatic,Petrol,209000.0,Horana,2025-01-17,Ongoing Lease,USED,Available,Available,Not_Available,Available,41.14999999999999
2550,NISSAN,BLUEBIRD SYLPHY FG10,2004,1500.0,Automatic,Petrol,231000.0,Kurunegala,2025-02-02,No Leasing,USED,Available,Available,Available,Available,53.0
6622,TATA,NANO LX,2012,625.0,Manual,Petrol,143000.0,Bandaragama,2025-02-05,No Leasing,USED,Available,Not_Available,Not_Available,Available,12.5
9234,TOYOTA,VITZ,2016,1000.0,Automatic,Petrol,99000.0,Kotte,2025-01-31,No Leasing,USED,Available,Available,Available,Available,75.5
2181,MITSUBISHI,LANCER BOX,1983,1400.0,Manual,Petrol,462000.0,Ratnapura,2025-02-04,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,17.14910714285714
7922,TOYOTA,COROLLA 121,2001,1500.0,Automatic,Petrol,264000.0,Tangalle,2024-12-09,No Leasing,USED,Available,Available,Available,Available,60.0
6487,SUZUKI,WAGON R STINGRAY TURBO,2017,650.0,Automatic,Hybrid,88000.0,Kandy,2025-01-16,No Leasing,USED,Available,Not_Available,Available,Available,69.2
7055,TOYOTA,AQUA,2014,1500.0,Automatic,Hybrid,121000.0,Ja-Ela,2024-12-21,No Leasing,USED,Available,Available,Available,Available,75.0
2069,MINI,COOPER,1960,1300.0,Automatic,Petrol,715000.0,Matale,2025-01-26,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,19.25
6669,TOYOTA,110 L EMPEROR,2008,1500.0,Automatic,Petrol,187000.0,Padukka,2024-12-12,No Leasing,USED,Available,Available,Available,Available,43.75
8759,TOYOTA,PREMIO G SUPERIOR,2015,1500.0,Automatic,Petrol,110000.0,Gampaha,2024-12-05,No Leasing,USED,Available,Available,Available,Available,149.0
1121,HYUNDAI,ACCENT,2001,1500.0,Automatic,Petrol,264000.0,Piliyandala,2025-02-05,No Leasing,USED,Available,Available,Not_Available,Available,23.65
880,HONDA,FIT GP5 S GRADE SAFETYPACK,2015,1500.0,Automatic,Hybrid,110000.0,Colombo,2025-02-03,No Leasing,USED,Available,Available,Available,Available,93.5
6472,SUZUKI,WAGON R STINGRAY J STYLE,2014,650.0,Automatic,Petrol,121000.0,Kurunegala,2024-12-15,No Leasing,USED,Available,Available,Available,Available,57.0
4747,SUZUKI,ALTO K10,2015,1000.0,Automatic,Petrol,110000.0,Homagama,2024-12-12,No Leasing,USED,Available,Available,Not_Available,Available,40.0
4568,SUZUKI,ALTO 800 LXI,2016,800.0,Manual,Petrol,99000.0,Anuradapura,2025-01-27,No Leasing,USED,Available,Not_Available,Not_Available,Available,36.0
579,HONDA,CRZ,2013,1600.0,Manual,Hybrid,132000.0,Anuradapura,2025-01-29,No Leasing,USED,Available,Available,Available,Available,66.0
8721,TOYOTA,PREMIO G SUPERIOR,2010,1500.0,Automatic,Petrol,165000.0,Kuliyapitiya,2025-01-23,No Leasing,USED,Available,Available,Available,Available,105.0
7947,TOYOTA,COROLLA 121 X,2003,1500.0,Automatic,Petrol,242000.0,Colombo,2025-02-02,No Leasing,USED,Available,Available,Available,Available,62.0
7354,TOYOTA,AXIO,2009,1500.0,Automatic,Petrol,176000.0,Balangoda,2024-12-30,No Leasing,USED,Available,Available,Available,Available,78.0
4901,SUZUKI,CELERIO VXI,2016,1000.0,Automatic,Petrol,99000.0,Galle,2025-01-31,No Leasing,USED,Available,Available,Available,Available,50.25
1209,HYUNDAI,ELANTRA XD,2004,1500.0,Manual,Petrol,231000.0,Gampola,2024-12-25,Ongoing Lease,USED,Available,Available,Available,Available,19.5
1444,KIA,SEPHIA,2002,1399.0,Manual,Petrol,253000.0,Moratuwa,2024-12-08,No Leasing,USED,Available,Available,Available,Available,20.1
6872,TOYOTA,ALLION 260,2007,1500.0,Automatic,Petrol,198000.0,Anuradapura,2024-12-18,No Leasing,USED,Available,Available,Available,Available,85.865
4056,SUZUKI,A-STAR,2012,1000.0,Automatic,Petrol,143000.0,Homagama,2025-02-02,No Leasing,USED,Available,Available,Available,Available,42.5
4071,SUZUKI,A-STAR,2012,1000.0,Manual,Petrol,143000.0,Battaramulla,2025-01-10,No Leasing,USED,Available,Available,Available,Available,40.75909090909091
1706,MERCEDES-BENZ,C220 ELEGANCE,1994,2200.0,Manual,Diesel,341000.0,Maharagama,2025-01-20,No Leasing,USED,Available,Available,Available,Available,43.0
1158,HYUNDAI,ACCENT,2001,1500.0,Manual,Petrol,264000.0,Galle,2025-01-05,No Leasing,USED,Available,Available,Available,Not_Available,24.25
