Unnamed: 0,Brand,Model,YOM,Engine (cc),Gear,Fuel Type,Millage(KM),Town,Date,Leasing,Condition,AIR CONDITION,POWER STEERING,POWER MIRROR,POWER WINDOW,Price
2396,NISSAN,AD WAGON,1999,1300.0,Automatic,Petrol,286000.0,Colombo,2024-12-18,No Leasing,USED,Available,Available,Not_Available,Not_Available,20.75
317,DAIHATSU,MIRA,2015,660.0,Automatic,Petrol,110000.0,Kottawa,2025-01-01,No Leasing,USED,Available,Available,Not_Available,Available,53.5
5233,SUZUKI,MARUTI,2005,800.0,Manual,Petrol,220000.0,Kurunegala,2024-12-19,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16.691666666666666
5068,SUZUKI,MARUTI,2011,795.0,Manual,Petrol,154000.0,Hambantota,2025-02-02,No Leasing,USED,Available,Available,Not_Available,Available,20.034782608695647
4036,SUBARU,LEONE,1992,1300.0,Manual,Petrol,363000.0,Kadawatha,2025-01-10,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,13.75
3020,NISSAN,LAUREL,2008,1980.0,Automatic,Diesel,187000.0,Kadawatha,2025-02-04,No Leasing,USED,Available,Available,Available,Not_Available,65.0
8229,TOYOTA,CORONA GX SALOON,1991,2000.0,Manual,Diesel,374000.0,Dankotuwa,2025-01-04,No Leasing,USED,Available,Available,Available,Available,20.75
5295,SUZUKI,MARUTI 800,2013,800.0,Manual,Petrol,132000.0,Ratnapura,2025-01-24,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,21.6
3972,RENAULT,KWID,2016,800.0,Manual,Petrol,99000.0,Colombo,2025-02-05,No Leasing,USED,Available,Available,Not_Available,Not_Available,34.625
5370,SUZUKI,SPACIA,2017,660.0,Automatic,Hybrid,88000.0,Negombo,2025-02-01,No Leasing,USED,Available,Available,Available,Available,68.75
4133,SUZUKI,ALTO,2013,800.0,Manual,Petrol,132000.0,Kadawatha,2025-02-04,No Leasing,USED,Available,Available,Available,Available,30.2
974,HONDA,GRACE EX,2015,1490.0,Automatic,Hybrid,110000.0,Mahiyanganaya,2025-01-31,No Leasing,USED,Available,Available,Available,Available,104.29166666666666
7292,TOYOTA,AXIO,2015,1490.0,Automatic,Petrol,110000.0,Tangalle,2025-01-28,No Leasing,USED,Available,Available,Available,Available,112.63636363636364
954,HONDA,GRACE,2017,1500.0,Automatic,Hybrid,88000.0,Kegalle,2025-01-04,No Leasing,USED,Available,Available,Available,Available,115.0
9108,TOYOTA,VIOS,2004,1500.0,Automatic,Petrol,231000.0,Kandy,2025-01-26,No Leasing,USED,Available,Available,Available,Available,49.8
5016,SUZUKI,HUSTLER,2016,650.0,Automatic,Petrol,99000.0,Colombo,2024-12-21,No Leasing,USED,Available,Available,Available,Available,59.0
9524,TOYOTA,VITZ EDITION 2,2018,1000.0,Automatic,Petrol,77000.0,Gampaha,2025-01-31,No Leasing,USED,Available,Available,Available,Available,90.1375
7491,TOYOTA,AXIO WXB,2018,1500.0,Automatic,Hybrid,77000.0,Negombo,2025-01-14,No Leasing,USED,Available,Available,Available,Available,157.05
1640,MAZDA,WAGON,1989,1200.0,Manual,Petrol,396000.0,Gampaha,2025-01-09,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,4.25
1290,HYUNDAI,SONATA GLS,2000,1999.0,Automatic,Petrol,275000.0,Kandy,2025-01-31,No Leasing,USED,Available,Available,Available,Available,19.5
1380,KIA,PICANTO,2016,998.0,Automatic,Petrol,99000.0,Colombo,2025-01-28,No Leasing,USED,Available,Available,Available,Available,57.75
1933,MICRO,PANDA,2013,1300.0,Manual,Petrol,132000.0,Dambulla,2024-12-31,No Leasing,USED,Available,Available,Available,Available,23.75
4675,SUZUKI,ALTO JAPAN,2016,660.0,Automatic,Hybrid,99000.0,Nugegoda,2024-12-25,No Leasing,USED,Available,Available,Not_Available,Not_Available,51.75
892,HONDA,FIT SHUTTLE,2014,1300.0,Automatic,Petrol,121000.0,Negombo,2025-02-05,No Leasing,USED,Available,Available,Available,Available,96.25
7288,TOYOTA,AXIO,2019,1300.0,Automatic,Petrol,66000.0,Nugegoda,2025-01-30,No Leasing,USED,Available,Available,Available,Available,132.0
4876,SUZUKI,CELERIO,2015,1008.0,Automatic,Petrol,110000.0,Nawalapitiya,2024-12-27,No Leasing,USED,Available,Available,Available,Available,55.0
7907,TOYOTA,COROLLA 121,2004,1500.0,Automatic,Petrol,231000.0,Dehiwala-Mount-Lavinia,2025-01-01,No Leasing,USED,Available,Available,Available,Available,52.0
8195,TOYOTA,CORONA,1992,1970.0,Manual,Diesel,363000.0,Kurunegala,2025-01-13,No Leasing,USED,Available,Available,Available,Available,22.75
9181,TOYOTA,VITZ,2008,1000.0,Automatic,Petrol,187000.0,Kuliyapitiya,2025-02-03,No Leasing,USED,Available,Available,Available,Available,55.39868421052632
2466,NISSAN,B13,1992,1300.0,Manual,Petrol,363000.0,Kurunegala,2024-12-10,No Leasing,USED,Available,Available,Not_Available,Not_Available,17.5
7658,TOYOTA,CARINA,1983,1500.0,Manual,Petrol,462000.0,Embilipitiya,2025-01-26,No Leasing,USED,Not_Available,Available,Not_Available,Not_Available,7.5
1913,MICRO,PANDA,2016,1000.0,Manual,Petrol,99000.0,Hambantota,2025-01-26,No Leasing,USED,Available,Available,Available,Available,26.25
2736,NISSAN,FB14,1995,1400.0,Manual,Petrol,330000.0,Wennappuwa,2025-01-29,No Leasing,USED,Available,Available,Available,Available,21.0
726,HONDA,FIT GP1 PREMIUM,2013,1330.0,Automatic,Hybrid,132000.0,Kandy,2025-01-17,No Leasing,USED,Available,Available,Available,Available,69.0
7214,TOYOTA,AQUA X URBAN,2015,1500.0,Automatic,Hybrid,110000.0,Colombo,2025-02-03,No Leasing,USED,Available,Available,Available,Available,89.27272727272727
8246,TOYOTA,CORSA,2000,1450.0,Automatic,Diesel,275000.0,Piliyandala,2025-02-02,No Leasing,USED,Available,Available,Available,Available,36.75
1796,MERCEDES-BENZ,W203,2001,1998.0,Automatic,Petrol,264000.0,Dehiwala-Mount-Lavinia,2025-01-12,No Leasing,USED,Available,Available,Available,Available,77.0
3845,PERODUA,VIVA ELITE,2012,1000.0,Automatic,Petrol,143000.0,Piliyandala,2024-12-21,No Leasing,USED,Available,Available,Not_Available,Not_Available,42.5
6402,SUZUKI,WAGON R STINGRAY,2018,650.0,Automatic,Hybrid,77000.0,Kelaniya,2024-12-18,No Leasing,USED,Available,Available,Available,Available,71.0
936,HONDA,GRACE,2016,1500.0,Automatic,Hybrid,99000.0,Moneragala,2025-01-17,No Leasing,USED,Available,Available,Available,Available,112.0
2265,MITSUBISHI,LANCER CK2,2001,1500.0,Manual,Petrol,264000.0,Kalutara,2025-01-28,No Leasing,USED,Available,Available,Available,Available,37.5
824,HONDA,FIT GP5,2014,1500.0,Automatic,Hybrid,121000.0,Kotikawatta,2024-12-12,No Leasing,USED,Available,Available,Available,Available,83.5
7275,TOYOTA,AXIO,2015,1500.0,Automatic,Hybrid,110000.0,Anuradapura,2025-02-03,No Leasing,USED,Available,Available,Available,Available,115.0
1389,KIA,PICANTO,2005,1000.0,Manual,Petrol,220000.0,Ja-Ela,2024-12-16,No Leasing,USED,Available,Available,Available,Available,33.931250000000006
3564,NISSAN,TRAD SUNNY,1988,1500.0,Manual,Petrol,407000.0,Gampaha,2024-12-13,Ongoing Lease,USED,Available,Not_Available,Available,Available,10.387500000000005
5429,SUZUKI,SPACIA CUSTOM,2016,650.0,Automatic,Hybrid,99000.0,Ja-Ela,2025-01-27,No Leasing,USED,Available,Available,Available,Available,64.25
7828,TOYOTA,COROLLA 102 ELEPHANT BACK,2000,1300.0,Automatic,Petrol,275000.0,Kandy,2025-02-05,No Leasing,USED,Available,Available,Not_Available,Not_Available,26.95
5690,SUZUKI,SWIFT RS,2019,1000.0,Automatic,Petrol,66000.0,Wennappuwa,2025-01-28,No Leasing,USED,Available,Available,Available,Available,98.0
7879,TOYOTA,COROLLA 121,2006,1500.0,Automatic,Petrol,209000.0,Ampara,2025-02-01,No Leasing,USED,Available,Available,Available,Available,61.1
1868,MICRO,PANDA,2016,1000.0,Manual,Petrol,99000.0,Anuradapura,2025-02-04,No Leasing,USED,Available,Available,Available,Available,27.0
8203,TOYOTA,CORONA,1985,1500.0,Manual,Petrol,440000.0,Kurunegala,2024-12-24,No Leasing,USED,Not_Available,Available,Available,Available,5.5
7487,TOYOTA,AXIO WXB,2017,1500.0,Automatic,Hybrid,88000.0,Nugegoda,2025-01-30,No Leasing,USED,Available,Available,Available,Available,138.0
806,HONDA,FIT GP5,2016,1500.0,Automatic,Hybrid,99000.0,Kandy,2024-12-26,No Leasing,USED,Available,Available,Available,Available,92.0
4805,SUZUKI,ALTO LXI,2015,800.0,Manual,Petrol,110000.0,Tangalle,2024-12-05,No Leasing,USED,Available,Available,Not_Available,Available,32.75
8956,TOYOTA,STARLET,1994,1300.0,Automatic,Petrol,341000.0,Malabe,2025-02-05,No Leasing,USED,Available,Available,Not_Available,Not_Available,27.95
7512,TOYOTA,AXIO WXB,2018,1500.0,Automatic,Hybrid,77000.0,Nittambuwa,2024-12-04,No Leasing,USED,Available,Available,Available,Available,159.9
8057,TOYOTA,COROLLA AE110,1999,1500.0,Automatic,Petrol,286000.0,Embilipitiya,2024-12-24,No Leasing,USED,Available,Available,Available,Available,40.0
4494,SUZUKI,ALTO 800,2016,800.0,Manual,Petrol,99000.0,Jaffna,2025-02-04,No Leasing,USED,Available,Available,Available,Available,34.81
2632,NISSAN,DOCTOR SUNNY B13,1991,1400.0,Manual,Petrol,374000.0,Anuradapura,2025-02-05,No Leasing,USED,Available,Available,Available,Available,17.75
8707,TOYOTA,PREMIO G SUPERIOR,2013,1500.0,Automatic,Petrol,132000.0,Gampola,2025-01-06,No Leasing,USED,Available,Available,Available,Available,125.8529411764706
7833,TOYOTA,COROLLA 110,1996,1490.0,Automatic,Petrol,319000.0,Kurunegala,2025-02-05,No Leasing,USED,Available,Available,Available,Available,33.00008
4388,SUZUKI,ALTO,2015,800.0,Manual,Petrol,110000.0,Kuliyapitiya,2024-12-23,No Leasing,USED,Available,Available,Available,Available,32.0
145,BMW,E46 318I,2002,1980.0,Manual,Petrol,253000.0,Kandy,2025-01-23,No Leasing,USED,Available,Available,Available,Available,65.0
6467,SUZUKI,WAGON R STINGRAY J STYLE,2015,650.0,Automatic,Petrol,110000.0,Puttalam,2024-12-23,No Leasing,USED,Available,Available,Available,Available,56.0
2033,MICRO,TREND,2012,1000.0,Manual,Petrol,143000.0,Kegalle,2025-02-04,No Leasing,USED,Available,Available,Not_Available,Available,22.85
1165,HYUNDAI,ACCENT,2002,1495.0,Automatic,Petrol,253000.0,Kiribathgoda,2024-12-29,No Leasing,USED,Available,Available,Not_Available,Available,23.5
2050,MICRO,TREND,2010,1000.0,Manual,Petrol,165000.0,Hambantota,2024-12-20,No Leasing,USED,Available,Available,Available,Available,19.25
3760,PERODUA,VIVA ELITE,2011,1000.0,Automatic,Petrol,154000.0,Malabe,2025-01-16,No Leasing,USED,Available,Available,Available,Available,41.5
4435,SUZUKI,ALTO,2013,800.0,Manual,Petrol,132000.0,Kandy,2024-12-15,No Leasing,USED,Available,Available,Available,Available,29.5
3430,NISSAN,SUNNY,1996,1397.0,Manual,Petrol,319000.0,Embilipitiya,2024-12-08,No Leasing,USED,Available,Available,Available,Available,27.22
8191,TOYOTA,CORONA,1993,1500.0,Manual,Petrol,352000.0,Kadugannawa,2025-01-17,No Leasing,USED,Available,Available,Available,Available,16.5
8562,TOYOTA,PREMIO,2017,1500.0,Automatic,Petrol,88000.0,Kottawa,2025-01-10,No Leasing,USED,Available,Available,Available,Available,179.0
7069,TOYOTA,AQUA,2013,1500.0,Automatic,Hybrid,132000.0,Matara,2024-12-17,No Leasing,USED,Available,Available,Available,Available,74.0725
4361,SUZUKI,ALTO,2012,800.0,Manual,Petrol,143000.0,Kandy,2024-12-28,No Leasing,USED,Available,Available,Not_Available,Not_Available,24.75
1771,MERCEDES-BENZ,S320 LWB,2004,1500.0,Automatic,Petrol,231000.0,Kadawatha,2024-12-23,No Leasing,USED,Available,Available,Available,Available,125.0
3511,NISSAN,SYLPHY,2012,1800.0,Automatic,Petrol,143000.0,Colombo,2025-02-05,No Leasing,USED,Available,Available,Available,Available,96.75
271,DAIHATSU,CHARADE,1996,1500.0,Automatic,Petrol,319000.0,Kurunegala,2024-12-15,No Leasing,USED,Available,Available,Available,Available,19.53125
8437,TOYOTA,PASSO,2008,1360.0,Automatic,Petrol,187000.0,Gampaha,2025-02-04,No Leasing,USED,Available,Available,Not_Available,Available,13.75
2032,MICRO,TREND,2008,1000.0,Manual,Petrol,187000.0,Embilipitiya,2025-02-05,No Leasing,USED,Available,Available,Available,Available,15.95
9458,TOYOTA,VITZ,2018,1000.0,Automatic,Petrol,77000.0,Ambalangoda,2024-12-15,No Leasing,USED,Available,Available,Available,Available,90.0
3810,PERODUA,VIVA ELITE,2011,1000.0,Manual,Petrol,154000.0,Galle,2025-01-04,No Leasing,USED,Available,Available,Not_Available,Available,40.82627118644068
4346,SUZUKI,ALTO,2002,650.0,Automatic,Petrol,253000.0,Panadura,2024-12-29,No Leasing,USED,Available,Available,Not_Available,Available,30.5
545,HONDA,CIVIC EX TECH PACK,2017,1000.0,Automatic,Petrol,88000.0,Colombo,2025-01-29,No Leasing,USED,Available,Available,Available,Available,140.0
3241,NISSAN,N16,2002,1600.0,Manual,Petrol,253000.0,Galle,2024-12-27,No Leasing,USED,Available,Available,Available,Available,32.0
8503,TOYOTA,PASSO RACY,2009,1000.0,Automatic,Petrol,176000.0,Moratuwa,2025-01-17,No Leasing,USED,Available,Available,Available,Available,49.5
7565,TOYOTA,BELTA,2010,1300.0,Automatic,Petrol,165000.0,Embilipitiya,2025-01-13,No Leasing,USED,Available,Available,Available,Available,69.5
920,HONDA,FIT SHUTTLE GP7,2016,1500.0,Automatic,Hybrid,99000.0,Negombo,2025-01-25,No Leasing,USED,Available,Available,Available,Available,122.0
8923,TOYOTA,SOLUNA,2001,1500.0,Manual,Petrol,264000.0,Dehiwala-Mount-Lavinia,2025-01-16,No Leasing,USED,Available,Available,Available,Available,28.5
6640,TOYOTA,110,1997,1500.0,Automatic,Petrol,308000.0,Moneragala,2025-02-03,No Leasing,USED,Available,Available,Available,Available,32.454166666666666
7695,TOYOTA,CARINA AA60,1987,1450.0,Manual,Diesel,418000.0,Kaduwela,2025-01-15,No Leasing,NEW,Available,Available,Not_Available,Not_Available,7.5
8231,TOYOTA,CORONA PREMIO,1999,1970.0,Automatic,Diesel,286000.0,Matara,2025-02-03,No Leasing,USED,Available,Available,Available,Available,31.75
7126,TOYOTA,AQUA G GRADE,2012,1500.0,Automatic,Hybrid,143000.0,Colombo,2025-01-27,No Leasing,USED,Available,Available,Available,Available,70.42777777777778
4278,SUZUKI,ALTO,2007,800.0,Manual,Petrol,198000.0,Kandy,2025-01-26,No Leasing,USED,Available,Available,Not_Available,Not_Available,23.9
2983,NISSAN,HB11,1984,1300.0,Manual,Petrol,451000.0,Malabe,2024-12-11,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,7.69
130,BMW,530E,2017,1500.0,Automatic,Petrol,88000.0,Dehiwala-Mount-Lavinia,2025-02-04,No Leasing,USED,Available,Available,Available,Available,364.5
7981,TOYOTA,COROLLA 141,2008,1600.0,Automatic,Petrol,187000.0,Kaduwela,2024-12-20,No Leasing,USED,Available,Available,Available,Available,68.5
2667,NISSAN,FB13,1993,1490.0,Manual,Petrol,352000.0,Kuliyapitiya,2025-01-11,No Leasing,USED,Available,Available,Available,Available,17.8
7138,TOYOTA,AQUA G GRADE,2012,1490.0,Automatic,Petrol,143000.0,Gampaha,2024-12-15,No Leasing,USED,Available,Available,Available,Available,69.5
3223,NISSAN,N16,2000,1300.0,Manual,Petrol,275000.0,Bandaragama,2025-01-29,No Leasing,USED,Available,Available,Not_Available,Not_Available,28.75
7694,TOYOTA,CARINA AA60,1983,1450.0,Manual,Diesel,462000.0,Hanwella,2025-02-02,No Leasing,USED,Not_Available,Available,Available,Available,8.1
5392,SUZUKI,SPACIA,2018,630.0,Automatic,Hybrid,77000.0,Ambalangoda,2025-01-19,No Leasing,USED,Available,Available,Available,Available,82.95078124999998
614,HONDA,FIT ARIA GD8,2003,1500.0,Automatic,Petrol,242000.0,Moratuwa,2025-02-05,No Leasing,USED,Available,Available,Available,Available,38.95
9691,TOYOTA,YARIS,2008,1300.0,Automatic,Petrol,187000.0,Colombo,2025-01-06,No Leasing,USED,Available,Available,Available,Available,65.5
1466,MAZDA,3,2004,1600.0,Automatic,Petrol,231000.0,Galle,2024-12-24,No Leasing,USED,Available,Available,Available,Not_Available,57.5
4497,SUZUKI,ALTO 800,2017,799.0,Manual,Petrol,88000.0,Kiribathgoda,2025-02-04,No Leasing,USED,Available,Available,Not_Available,Available,37.05
3042,NISSAN,LEAF,2014,1500.0,Automatic,Electric,121000.0,Kurunegala,2024-12-27,No Leasing,USED,Available,Available,Available,Available,54.0
2419,NISSAN,AK12,2007,1300.0,Automatic,Petrol,198000.0,Ja-Ela,2024-12-20,No Leasing,USED,Available,Available,Available,Available,40.0
5085,SUZUKI,MARUTI,2006,800.0,Manual,Petrol,209000.0,Galle,2025-01-31,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,16.87
3294,NISSAN,N17,2004,1350.0,Manual,Petrol,231000.0,Malabe,2025-01-03,No Leasing,USED,Available,Available,Available,Not_Available,35.75
6737,TOYOTA,ALLION,2007,1500.0,Automatic,Petrol,198000.0,Galle,2025-01-27,No Leasing,USED,Available,Available,Available,Available,88.30909090909091
1500,MAZDA,BJ5P,2003,1500.0,Automatic,Petrol,242000.0,Kalutara,2025-01-31,No Leasing,USED,Available,Available,Available,Available,32.5
1521,MAZDA,DEMIO,2004,1300.0,Automatic,Petrol,231000.0,Kadawatha,2025-01-08,Ongoing Lease,USED,Available,Available,Available,Available,8.75
8922,TOYOTA,SOLUNA,2005,1498.0,Manual,Petrol,220000.0,Divulapitiya,2025-01-31,No Leasing,USED,Available,Available,Available,Available,33.6
4232,SUZUKI,ALTO,2015,800.0,Manual,Petrol,110000.0,Galle,2025-01-11,No Leasing,USED,Available,Available,Not_Available,Available,36.75
7687,TOYOTA,CARINA 170,1991,1500.0,Manual,Petrol,374000.0,Ratnapura,2024-12-10,Ongoing Lease,USED,Available,Available,Available,Available,10.5
4430,SUZUKI,ALTO,2015,800.0,Manual,Petrol,110000.0,Polonnaruwa,2024-12-17,No Leasing,USED,Available,Available,Not_Available,Not_Available,33.02984496124031
390,FIAT,UNO 60,1987,1100.0,Manual,Petrol,418000.0,Kottawa,2025-01-10,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,7.75
9648,TOYOTA,VITZ SAFETY PACK,2016,1500.0,Automatic,Petrol,99000.0,Wattala,2025-02-03,No Leasing,USED,Available,Available,Available,Available,73.95
7124,TOYOTA,AQUA G GRADE,2013,1500.0,Automatic,Hybrid,132000.0,Weligama,2025-01-07,No Leasing,USED,Available,Available,Available,Available,75.61153846153846
5913,SUZUKI,WAGON R,2018,650.0,Automatic,Hybrid,77000.0,Weligama,2024-12-09,No Leasing,USED,Available,Available,Available,Available,65.5
8593,TOYOTA,PREMIO,2016,1500.0,Automatic,Petrol,99000.0,Kurunegala,2025-01-02,No Leasing,USED,Available,Available,Available,Available,168.0
4806,SUZUKI,ALTO SPECIAL EDITION,2011,800.0,Manual,Petrol,154000.0,Galle,2024-12-26,No Leasing,USED,Available,Available,Not_Available,Not_Available,25.65
8761,TOYOTA,PREMIO NZT260 G SUPERIOR,2018,1490.0,Automatic,Petrol,77000.0,Katunayake,2025-02-05,No Leasing,NEW,Available,Available,Available,Available,178.5
8239,TOYOTA,CORONA PREMIO,1997,1970.0,Automatic,Diesel,308000.0,Dehiwala-Mount-Lavinia,2024-12-16,No Leasing,USED,Available,Available,Available,Available,42.0
8045,TOYOTA,COROLLA AE110,1998,1500.0,Automatic,Petrol,297000.0,Wennappuwa,2025-02-04,No Leasing,USED,Available,Available,Available,Available,47.0
3993,RENAULT,KWID,2016,800.0,Manual,Petrol,99000.0,Kurunegala,2025-01-22,No Leasing,USED,Available,Available,Not_Available,Available,33.9
9348,TOYOTA,VITZ,2017,1000.0,Automatic,Petrol,88000.0,Gampaha,2025-01-23,No Leasing,USED,Available,Available,Available,Available,87.5
6609,TATA,NANO,2012,600.0,Manual,Petrol,143000.0,Colombo,2024-12-26,No Leasing,USED,Available,Not_Available,Not_Available,Available,12.458333333333332
5319,SUZUKI,MARUTI 800,2007,800.0,Manual,Petrol,198000.0,Kurunegala,2024-12-10,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,17.0
7119,TOYOTA,AQUA G GRADE,2014,1490.0,Automatic,Hybrid,121000.0,Hambantota,2025-01-16,No Leasing,USED,Available,Available,Available,Available,75.0
2421,NISSAN,AVENIR,1997,2400.0,Automatic,Diesel,308000.0,Kesbewa,2025-02-05,No Leasing,USED,Available,Available,Available,Available,17.53125
5604,SUZUKI,SWIFT,2007,1300.0,Automatic,Petrol,198000.0,Matara,2024-12-15,No Leasing,USED,Available,Available,Available,Available,50.95
1750,MERCEDES-BENZ,E300,2015,2200.0,Automatic,Hybrid,110000.0,Dehiwala-Mount-Lavinia,2025-02-02,No Leasing,USED,Available,Available,Available,Available,224.5
8821,TOYOTA,PRIUS,2016,1800.0,Automatic,Hybrid,99000.0,Gampaha,2025-01-19,No Leasing,USED,Available,Available,Available,Available,136.76785714285708
9512,TOYOTA,VITZ EDITION 2,2018,1000.0,Automatic,Petrol,77000.0,Katunayake,2025-02-05,No Leasing,USED,Available,Available,Available,Available,88.5
338,DAIHATSU,MOVE,2011,650.0,Automatic,Petrol,154000.0,Colombo,2025-01-16,No Leasing,USED,Available,Available,Available,Available,46.0
8408,TOYOTA,KE72,1985,1400.0,Manual,Petrol,440000.0,Kegalle,2025-01-25,No Leasing,USED,Available,Available,Not_Available,Not_Available,8.0
1341,JAGUAR,XF,2014,2000.0,Automatic,Petrol,121000.0,Badulla,2025-01-22,No Leasing,USED,Available,Available,Available,Available,230.0
9341,TOYOTA,VITZ,2007,1300.0,Automatic,Petrol,198000.0,Homagama,2025-01-24,No Leasing,USED,Available,Available,Available,Available,54.0
7983,TOYOTA,COROLLA 141,2008,1600.0,Automatic,Petrol,187000.0,Gampola,2024-12-14,No Leasing,USED,Available,Available,Available,Available,65.5
3640,PERODUA,AXIA,2017,1000.0,Automatic,Petrol,88000.0,Minuwangoda,2025-01-05,No Leasing,USED,Available,Available,Available,Available,63.75
329,DAIHATSU,MIRA GINO SPECIAL EDITION,2001,650.0,Automatic,Petrol,264000.0,Colombo,2025-01-31,No Leasing,USED,Available,Available,Available,Available,41.0
8636,TOYOTA,PREMIO 260,2010,1500.0,Automatic,Petrol,165000.0,Kurunegala,2025-01-22,No Leasing,USED,Available,Available,Available,Available,99.5
3004,NISSAN,HB12 TRAD SUNNY,1987,1300.0,Manual,Petrol,418000.0,Galle,2024-12-30,No Leasing,USED,Available,Available,Not_Available,Not_Available,12.5
6960,TOYOTA,AQUA,2015,1500.0,Automatic,Hybrid,110000.0,Nugegoda,2025-01-30,No Leasing,USED,Available,Available,Available,Available,88.25
4090,SUZUKI,A-STAR,2012,1000.0,Manual,Petrol,143000.0,Embilipitiya,2024-12-20,No Leasing,USED,Available,Available,Not_Available,Available,35.0
2322,MITSUBISHI,LANCER GLX,1985,1500.0,Manual,Petrol,440000.0,Kalutara,2024-12-23,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,11.11111
6667,TOYOTA,110,1997,1970.0,Automatic,Diesel,308000.0,Maharagama,2024-12-05,No Leasing,USED,Available,Available,Available,Available,31.5
7009,TOYOTA,AQUA,2014,1500.0,Automatic,Petrol,121000.0,Malabe,2025-01-05,No Leasing,USED,Available,Available,Available,Available,73.5
4197,SUZUKI,ALTO,2015,800.0,Manual,Petrol,110000.0,Kandy,2025-01-18,No Leasing,USED,Available,Available,Not_Available,Available,33.55
3549,NISSAN,TRAD SUNNY,1986,1500.0,Manual,Petrol,429000.0,Kegalle,2025-01-27,No Leasing,USED,Available,Not_Available,Not_Available,Available,14.75
8364,TOYOTA,IST,2005,1300.0,Automatic,Petrol,220000.0,Dompe,2025-02-01,No Leasing,USED,Available,Available,Available,Available,55.0
4203,SUZUKI,ALTO,2012,800.0,Manual,Petrol,143000.0,Ja-Ela,2025-01-18,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,25.593749375
9112,TOYOTA,VIOS,2005,1500.0,Automatic,Petrol,220000.0,Kiribathgoda,2025-01-19,No Leasing,USED,Available,Available,Available,Available,54.0
8743,TOYOTA,PREMIO G SUPERIOR,2017,1500.0,Automatic,Petrol,88000.0,Gampaha,2024-12-22,Ongoing Lease,USED,Available,Available,Available,Available,167.5
6185,SUZUKI,WAGON R STINGRAY,2018,650.0,Automatic,Hybrid,77000.0,Chilaw,2025-02-04,No Leasing,USED,Available,Available,Available,Available,69.5
1639,MAZDA,WAGON,1990,1600.0,Manual,Diesel,385000.0,Kurunegala,2025-02-04,No Leasing,USED,Available,Available,Available,Not_Available,8.5
60,AUSTIN,MINI COOPER,1969,1300.0,Automatic,Petrol,616000.0,Matara,2025-02-03,No Leasing,USED,Available,Available,Available,Available,24.9
1240,HYUNDAI,EON MAGNA PLUS,2015,800.0,Manual,Petrol,110000.0,Kadawatha,2025-01-28,No Leasing,USED,Available,Available,Not_Available,Available,35.9
5760,SUZUKI,WAGON R,2010,1000.0,Manual,Petrol,165000.0,Gampaha,2025-01-31,No Leasing,USED,Available,Available,Not_Available,Available,37.4375
5136,SUZUKI,MARUTI,2014,800.0,Manual,Petrol,121000.0,Kandy,2025-01-09,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,21.2
2343,MITSUBISHI,LIBERO,1996,2000.0,Automatic,Diesel,319000.0,Bandarawela,2025-01-30,No Leasing,USED,Available,Available,Available,Available,23.9
2120,MITSUBISHI,GALANT,2006,2000.0,Automatic,Petrol,209000.0,Kurunegala,2025-01-18,No Leasing,USED,Available,Available,Available,Available,40.0
1524,MAZDA,DEMIO,2001,1000.0,Automatic,Petrol,264000.0,Gampaha,2025-01-25,No Leasing,USED,Available,Available,Not_Available,Available,9.75
7618,TOYOTA,CAMRY,1994,1997.0,Manual,Diesel,341000.0,Gampaha,2024-12-25,No Leasing,USED,Available,Available,Available,Available,17.0
153,BMW,M SPORT,2018,2000.0,Automatic,Petrol,77000.0,Moratuwa,2025-01-14,No Leasing,USED,Available,Available,Available,Available,425.0
481,HONDA,CIVIC,2007,1300.0,Automatic,Petrol,198000.0,Colombo,2025-01-15,No Leasing,USED,Available,Available,Available,Available,65.0
6122,SUZUKI,WAGON R FZ SAFETY,2014,650.0,Automatic,Petrol,121000.0,Kandana,2025-01-16,No Leasing,USED,Available,Available,Available,Available,53.9
7675,TOYOTA,CARINA,1997,1500.0,Automatic,Petrol,308000.0,Kandana,2024-12-22,No Leasing,USED,Available,Available,Available,Available,48.0
7101,TOYOTA,AQUA G GRADE,2013,1500.0,Automatic,Petrol,132000.0,Colombo,2025-02-05,No Leasing,USED,Available,Available,Available,Available,74.95
1762,MERCEDES-BENZ,E300 BLUETECH-HYBRID,2015,2200.0,Automatic,Diesel,110000.0,Colombo,2025-01-10,No Leasing,USED,Available,Available,Available,Available,215.0
7716,TOYOTA,CARINA AT192,1993,1500.0,Manual,Petrol,352000.0,Kurunegala,2025-01-30,No Leasing,USED,Available,Available,Available,Available,25.75
8887,TOYOTA,PRIUS G TOURING,2012,1800.0,Automatic,Hybrid,143000.0,Kandy,2024-12-29,No Leasing,USED,Available,Available,Available,Available,102.5
