Unnamed: 0,Brand,Model,YOM,Engine (cc),Gear,Fuel Type,Millage(KM),Town,Date,Leasing,Condition,AIR CONDITION,POWER STEERING,POWER MIRROR,POWER WINDOW,Price
7445,TOYOTA,AXIO G GRADE,2015,1500.0,Automatic,Hybrid,110000.0,Kandy,2025-01-30,No Leasing,USED,Available,Available,Available,Available,117.0
1680,MERCEDES-BENZ,C200,2020,1500.0,Automatic,Petrol,55000.0,Colombo,2025-01-31,No Leasing,USED,Available,Available,Available,Available,348.0
6407,SUZUKI,WAGON R STINGRAY,2018,650.0,Automatic,Hybrid,77000.0,Colombo,2024-12-18,Ongoing Lease,USED,Available,Available,Available,Available,71.3560974390244
633,HONDA,FIT GP1,2010,1330.0,Automatic,Hybrid,165000.0,Negombo,2025-02-05,No Leasing,USED,Available,Available,Available,Available,62.75
2569,NISSAN,CEFIRO,2000,1800.0,Automatic,Petrol,275000.0,Wennappuwa,2025-01-11,No Leasing,USED,Available,Available,Available,Available,31.0
4726,SUZUKI,ALTO K10,2011,1000.0,Manual,Petrol,154000.0,Moratuwa,2025-01-24,No Leasing,USED,Available,Available,Not_Available,Available,28.85
2166,MITSUBISHI,LANCER,1986,1390.0,Manual,Petrol,429000.0,Homagama,2024-12-17,No Leasing,USED,Available,Available,Not_Available,Not_Available,9.9
7786,TOYOTA,COROLLA,1998,1490.0,Automatic,Petrol,297000.0,Matara,2025-02-03,No Leasing,USED,Available,Available,Available,Available,33.5
8162,TOYOTA,COROLLA SAI,2010,2300.0,Automatic,Hybrid,165000.0,Kurunegala,2025-02-04,No Leasing,USED,Available,Available,Available,Available,89.5
2825,NISSAN,FB15,2000,1500.0,Automatic,Petrol,275000.0,Negombo,2025-01-17,No Leasing,USED,Available,Available,Not_Available,Available,35.04761904761905
3753,PERODUA,VIVA ELITE,2010,1000.0,Automatic,Petrol,165000.0,Ganemulla,2025-01-18,No Leasing,USED,Available,Available,Not_Available,Available,40.0
7592,TOYOTA,BELTA,2007,1300.0,Automatic,Petrol,198000.0,Bandaragama,2024-12-18,No Leasing,USED,Available,Available,Available,Available,63.8
7162,TOYOTA,AQUA S GRADE,2013,1500.0,Automatic,Petrol,132000.0,Kaduwela,2025-02-04,No Leasing,USED,Available,Available,Available,Available,75.92
3235,NISSAN,N16,2000,1500.0,Automatic,Petrol,275000.0,Moneragala,2025-01-19,No Leasing,USED,Available,Available,Available,Available,35.2
3209,NISSAN,MARCH K12 AK12,2006,1300.0,Automatic,Petrol,209000.0,Horana,2024-12-21,No Leasing,USED,Available,Available,Available,Available,39.0
7788,TOYOTA,COROLLA,2008,1600.0,Automatic,Petrol,187000.0,Galle,2025-02-02,No Leasing,USED,Available,Available,Available,Available,62.95625
4098,SUZUKI,AERIO,2002,1490.0,Automatic,Petrol,253000.0,Gampaha,2025-01-06,No Leasing,USED,Available,Available,Available,Available,33.0
1172,HYUNDAI,ACCENT,1998,1300.0,Manual,Petrol,297000.0,Kadawatha,2024-12-18,No Leasing,USED,Available,Available,Not_Available,Not_Available,17.549999999999997
9412,TOYOTA,VITZ,2010,1000.0,Automatic,Petrol,165000.0,Kadawatha,2024-12-25,No Leasing,USED,Available,Available,Available,Available,62.5
9532,TOYOTA,VITZ EDITION 3,2019,1000.0,Automatic,Petrol,66000.0,Kegalle,2025-01-30,No Leasing,USED,Available,Available,Available,Available,91.0
2576,NISSAN,CEFIRO 230JM J31,2004,2300.0,Automatic,Petrol,231000.0,Nittambuwa,2025-01-10,No Leasing,USED,Available,Available,Available,Available,49.85
1989,MICRO,PANDA CROSS,2012,1300.0,Manual,Petrol,143000.0,Kandy,2025-01-09,No Leasing,USED,Available,Available,Available,Available,27.25
6649,TOYOTA,110,1996,1330.0,Automatic,Petrol,319000.0,Kandy,2025-01-10,No Leasing,USED,Available,Available,Available,Available,29.25
9431,TOYOTA,VITZ,2007,1000.0,Automatic,Petrol,198000.0,Kandy,2024-12-20,No Leasing,USED,Available,Available,Available,Available,52.0
7366,TOYOTA,AXIO,2010,1500.0,Automatic,Petrol,165000.0,Colombo,2024-12-23,No Leasing,USED,Available,Available,Available,Available,77.0
6240,SUZUKI,WAGON R STINGRAY,2018,650.0,Automatic,Hybrid,77000.0,Kuliyapitiya,2025-01-30,No Leasing,USED,Available,Available,Available,Available,78.0
4763,SUZUKI,ALTO LXI,2011,800.0,Manual,Petrol,154000.0,Kurunegala,2025-02-05,No Leasing,USED,Available,Available,Not_Available,Not_Available,25.5
2628,NISSAN,DOCTOR SUNNY,1990,1500.0,Manual,Petrol,385000.0,Moneragala,2025-01-19,No Leasing,USED,Available,Available,Not_Available,Not_Available,16.75
7437,TOYOTA,AXIO G GRADE,2007,1500.0,Automatic,Petrol,198000.0,Kottawa,2025-02-04,No Leasing,USED,Available,Available,Available,Available,74.5
3887,PEUGEOT,203,1956,1500.0,Manual,Petrol,759000.0,Gampaha,2025-01-09,No Leasing,USED,Available,Available,Available,Available,40.0
4593,SUZUKI,ALTO JAPAN,2016,669.0,Automatic,Hybrid,99000.0,Nittambuwa,2025-02-04,No Leasing,USED,Available,Available,Available,Available,52.54166666666667
4613,SUZUKI,ALTO JAPAN,2016,650.0,Automatic,Petrol,99000.0,Nugegoda,2025-02-01,No Leasing,USED,Available,Available,Available,Available,53.25
4112,SUZUKI,ALTO,2016,800.0,Manual,Petrol,99000.0,Wennappuwa,2025-02-05,No Leasing,USED,Available,Available,Not_Available,Available,35.9
7643,TOYOTA,CARINA,1997,1970.0,Manual,Diesel,308000.0,Homagama,2025-01-31,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,42.75
9077,TOYOTA,VIOS,2003,1500.0,Automatic,Petrol,242000.0,Kurunegala,2025-02-05,No Leasing,USED,Available,Available,Available,Available,49.5
815,HONDA,FIT GP5,2014,1490.0,Automatic,Petrol,121000.0,Kadawatha,2024-12-19,No Leasing,USED,Available,Available,Available,Available,80.0
2404,NISSAN,AD WAGON Y10,1998,1300.0,Automatic,Petrol,297000.0,Colombo,2025-01-11,No Leasing,USED,Available,Available,Not_Available,Not_Available,20.5
5148,SUZUKI,MARUTI,2008,800.0,Manual,Petrol,187000.0,Kandy,2025-01-06,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,17.5
9745,VOLVO,850,1996,2000.0,Manual,Petrol,319000.0,Embilipitiya,2024-12-29,No Leasing,USED,Available,Available,Available,Available,9.75
2131,MITSUBISHI,GALANT,1975,1500.0,Manual,Petrol,550000.0,Polgahawela,2024-12-24,No Leasing,USED,Not_Available,Not_Available,Available,Not_Available,3.4
1797,MERCEDES-BENZ,W203 C180 ELEGANCE,2002,1998.0,Automatic,Petrol,253000.0,Colombo,2025-01-29,No Leasing,USED,Available,Available,Available,Available,55.0
7481,TOYOTA,AXIO WXB,2017,1500.0,Automatic,Hybrid,88000.0,Gampaha,2025-02-02,No Leasing,USED,Available,Available,Available,Available,136.0
9015,TOYOTA,STARLET EP91,1997,1300.0,Manual,Petrol,308000.0,Kandy,2025-01-07,No Leasing,USED,Available,Available,Available,Available,31.9
4800,SUZUKI,ALTO LXI,2015,1000.0,Manual,Petrol,110000.0,Kadawatha,2024-12-15,No Leasing,USED,Available,Available,Not_Available,Available,32.9
3963,PROTON,WIRA,1998,1500.0,Manual,Petrol,297000.0,Maharagama,2025-01-20,No Leasing,USED,Available,Available,Available,Available,15.5
122,BMW,520D 3 OPTION,2013,2000.0,Automatic,Diesel,132000.0,Colombo,2025-01-09,No Leasing,USED,Available,Available,Available,Available,238.0
179,CHERY,QQ,2012,800.0,Manual,Petrol,143000.0,Kurunegala,2025-01-07,No Leasing,USED,Available,Available,Available,Available,15.75
9053,TOYOTA,TERCEL,1985,1500.0,Manual,Petrol,440000.0,Maharagama,2025-02-05,No Leasing,USED,Available,Available,Not_Available,Not_Available,14.625
4321,SUZUKI,ALTO,2010,800.0,Manual,Petrol,165000.0,Galle,2025-01-04,No Leasing,USED,Available,Available,Not_Available,Not_Available,27.95
3481,NISSAN,SUNNY FB15,1999,1500.0,Automatic,Petrol,286000.0,Kuliyapitiya,2025-01-02,Ongoing Lease,USED,Available,Available,Available,Available,35.3
5491,SUZUKI,SWIFT,2001,1300.0,Manual,Petrol,264000.0,Galle,2025-02-02,No Leasing,USED,Available,Available,Available,Available,32.0
1157,HYUNDAI,ACCENT,2002,1500.0,Manual,Petrol,253000.0,Tangalle,2025-01-19,No Leasing,USED,Available,Available,Available,Available,25.9
7692,TOYOTA,CARINA 212 TI MYROAD,1998,1500.0,Automatic,Petrol,297000.0,Piliyandala,2025-01-26,No Leasing,USED,Available,Available,Available,Available,43.5
1532,MAZDA,DEMIO,1998,1300.0,Manual,Petrol,297000.0,Bandarawela,2024-12-30,No Leasing,USED,Available,Available,Available,Available,23.75
3859,PERODUA,VIVA ELITE,2012,1000.0,Automatic,Petrol,143000.0,Colombo,2024-12-09,No Leasing,USED,Available,Available,Available,Available,42.03611111111111
6008,SUZUKI,WAGON R FZ,2018,660.0,Automatic,Hybrid,77000.0,Battaramulla,2025-02-03,No Leasing,USED,Available,Available,Available,Available,68.9
8962,TOYOTA,STARLET,1994,1330.0,Manual,Petrol,341000.0,Minuwangoda,2025-02-01,No Leasing,USED,Available,Available,Not_Available,Not_Available,27.0
1535,MAZDA,DEMIO,2000,1300.0,Automatic,Petrol,275000.0,Colombo,2024-12-20,No Leasing,USED,Available,Available,Available,Available,25.9
7213,TOYOTA,AQUA X URBAN,2015,1500.0,Automatic,Petrol,110000.0,Malabe,2025-02-05,No Leasing,USED,Available,Available,Available,Available,93.8
3424,NISSAN,SUNNY,2002,1500.0,Automatic,Petrol,253000.0,Homagama,2024-12-24,No Leasing,USED,Available,Available,Available,Available,41.75
2605,NISSAN,DAYZ,2016,650.0,Automatic,Petrol,99000.0,Kelaniya,2024-12-13,No Leasing,USED,Available,Available,Available,Available,55.9
3375,NISSAN,PULSAR CJ2,1999,1500.0,Automatic,Petrol,286000.0,Kadawatha,2025-01-24,No Leasing,USED,Available,Available,Available,Available,24.75
6713,TOYOTA,ALLION,2002,1500.0,Automatic,Petrol,253000.0,Ragama,2025-02-05,No Leasing,USED,Available,Available,Available,Available,65.0
7104,TOYOTA,AQUA G GRADE,2014,1490.0,Automatic,Hybrid,121000.0,Tangalle,2025-02-04,No Leasing,USED,Available,Available,Available,Available,82.0
2177,MITSUBISHI,LANCER BOX,1980,1400.0,Automatic,Petrol,495000.0,Kurunegala,2025-02-05,No Leasing,USED,Not_Available,Not_Available,Available,Not_Available,6.6
7613,TOYOTA,CAMRY,2010,2362.0,Automatic,Hybrid,165000.0,Ratnapura,2025-01-08,No Leasing,USED,Available,Available,Available,Available,132.25
2351,MITSUBISHI,MIRAGE,2002,1500.0,Automatic,Petrol,253000.0,Matara,2025-01-25,No Leasing,USED,Available,Available,Available,Available,43.0
8342,TOYOTA,ELEPHANT BACK,1999,1300.0,Automatic,Petrol,286000.0,Anuradapura,2025-02-02,No Leasing,USED,Available,Available,Not_Available,Not_Available,31.0
7753,TOYOTA,CE110,1996,1800.0,Automatic,Diesel,319000.0,Kandy,2025-02-05,No Leasing,USED,Available,Available,Available,Available,26.5
2134,MITSUBISHI,GALANT SIGMA 2C,1984,2000.0,Manual,Petrol,451000.0,Colombo,2025-01-18,No Leasing,USED,Available,Available,Not_Available,Not_Available,6.2
1480,MAZDA,6,2015,2000.0,Automatic,Petrol,110000.0,Colombo,2025-02-02,No Leasing,USED,Available,Available,Available,Available,155.0
8180,TOYOTA,COROLLA WAGON ELEPHANTBACK,2000,2000.0,Manual,Diesel,275000.0,Kalutara,2025-01-30,No Leasing,USED,Available,Available,Available,Not_Available,26.9
4619,SUZUKI,ALTO JAPAN,2004,650.0,Automatic,Petrol,231000.0,Kaduwela,2025-02-01,No Leasing,USED,Available,Available,Not_Available,Available,32.97222222222222
9572,TOYOTA,VITZ KSP90,2008,1000.0,Automatic,Petrol,187000.0,Nugegoda,2025-02-02,No Leasing,USED,Available,Available,Available,Available,54.75
9723,TOYOTA,YARIS,2007,1300.0,Automatic,Petrol,198000.0,Colombo,2024-12-05,No Leasing,USED,Available,Available,Available,Available,62.0
3463,NISSAN,SUNNY FB14 EX SALOON,1996,1500.0,Automatic,Petrol,319000.0,Kaduwela,2025-01-30,No Leasing,USED,Available,Available,Available,Available,28.9
5761,SUZUKI,WAGON R,2007,1061.0,Manual,Petrol,198000.0,Kaduwela,2025-01-31,No Leasing,USED,Available,Available,Available,Available,37.4375
7261,TOYOTA,AXIO,2015,1500.0,Automatic,Petrol,110000.0,Kandy,2025-02-04,No Leasing,USED,Available,Available,Available,Available,110.0
8157,TOYOTA,COROLLA KE72 DX WAGON,1989,1300.0,Manual,Petrol,396000.0,Kalutara,2025-02-04,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,10.9
3749,PERODUA,VIVA ELITE,2010,1000.0,Automatic,Petrol,165000.0,Negombo,2025-01-30,No Leasing,USED,Available,Available,Available,Available,38.77391304347826
4918,SUZUKI,CELERIO VXI,2016,1000.0,Automatic,Petrol,99000.0,Kadawatha,2024-12-19,No Leasing,USED,Available,Available,Not_Available,Available,50.75
1952,MICRO,PANDA,2013,1000.0,Manual,Petrol,132000.0,Negombo,2024-12-12,No Leasing,USED,Available,Available,Available,Available,23.25
555,HONDA,CIVIC FD3,2007,1350.0,Automatic,Hybrid,198000.0,Kandy,2025-02-04,No Leasing,USED,Available,Available,Available,Available,63.875
4047,SUZUKI,A- STAR,2011,1000.0,Manual,Petrol,154000.0,Gampaha,2025-01-03,No Leasing,USED,Available,Available,Not_Available,Available,12.75
1163,HYUNDAI,ACCENT,2003,1500.0,Automatic,Petrol,242000.0,Padukka,2024-12-30,No Leasing,USED,Available,Available,Not_Available,Available,27.9
7919,TOYOTA,COROLLA 121,2005,1300.0,Automatic,Petrol,220000.0,Colombo,2024-12-13,No Leasing,USED,Available,Available,Available,Available,58.5
7545,TOYOTA,BELTA,2007,1000.0,Automatic,Petrol,198000.0,Kalutara,2025-02-04,No Leasing,USED,Available,Available,Available,Available,58.5
5882,SUZUKI,WAGON R,2017,800.0,Automatic,Hybrid,88000.0,Ratnapura,2024-12-19,No Leasing,USED,Available,Available,Available,Available,60.64038461538462
5564,SUZUKI,SWIFT,2004,1300.0,Automatic,Petrol,231000.0,Kandy,2025-01-05,No Leasing,USED,Available,Available,Available,Available,38.75
5018,SUZUKI,HUSTLER,2015,660.0,Automatic,Hybrid,110000.0,Battaramulla,2024-12-18,No Leasing,USED,Available,Available,Available,Available,62.75
4996,SUZUKI,ESTILO,2011,1000.0,Manual,Petrol,154000.0,Wattala,2024-12-07,No Leasing,USED,Available,Available,Available,Available,34.95
7543,TOYOTA,BELTA,2007,1300.0,Automatic,Petrol,198000.0,Horana,2025-02-04,No Leasing,USED,Available,Available,Available,Available,60.0
1598,MAZDA,FAMILIA BG3P,1991,1320.0,Manual,Petrol,374000.0,Hambantota,2025-01-05,No Leasing,USED,Available,Available,Available,Available,13.5
6846,TOYOTA,ALLION 260,2011,1500.0,Automatic,Petrol,154000.0,Dehiwala-Mount-Lavinia,2025-01-15,No Leasing,USED,Available,Available,Available,Available,102.5
300,DAIHATSU,MIRA,2015,650.0,Automatic,Petrol,110000.0,Pannipitiya,2025-02-01,No Leasing,USED,Available,Available,Available,Available,51.0
9454,TOYOTA,VITZ,2018,1000.0,Automatic,Petrol,77000.0,Horana,2024-12-16,No Leasing,USED,Available,Available,Available,Available,90.0
4534,SUZUKI,ALTO 800,2015,800.0,Manual,Petrol,110000.0,Gampaha,2024-12-27,No Leasing,USED,Available,Available,Not_Available,Available,32.8
3495,NISSAN,SUNNY SB 12,1989,1700.0,Automatic,Diesel,396000.0,Kurunegala,2025-01-31,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,13.5
6590,TATA,NANO,2017,750.0,Automatic,Petrol,88000.0,Battaramulla,2025-01-12,No Leasing,USED,Available,Available,Not_Available,Available,20.5
9415,TOYOTA,VITZ,2017,1000.0,Automatic,Petrol,88000.0,Ratnapura,2024-12-25,No Leasing,USED,Available,Available,Available,Available,84.1
2858,NISSAN,FB15,2000,1500.0,Automatic,Petrol,275000.0,Gampaha,2025-01-24,No Leasing,USED,Available,Available,Available,Available,24.25
3077,NISSAN,MARCH,1989,1000.0,Manual,Petrol,396000.0,Kandy,2025-02-05,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,18.062499999999996
1359,KIA,OPTIMA,2012,1998.0,Automatic,Petrol,143000.0,Colombo,2024-12-19,No Leasing,USED,Available,Available,Available,Available,130.0
3777,PERODUA,VIVA ELITE,2008,650.0,Manual,Petrol,187000.0,Kuliyapitiya,2025-01-10,No Leasing,USED,Available,Available,Not_Available,Not_Available,32.125
6045,SUZUKI,WAGON R FZ,2014,657.0,Automatic,Petrol,121000.0,Kurunegala,2025-01-13,No Leasing,USED,Available,Available,Available,Available,54.5
6123,SUZUKI,WAGON R FZ SAFETY,2015,658.0,Automatic,Petrol,110000.0,Anuradapura,2025-01-13,No Leasing,USED,Available,Available,Available,Available,56.0
486,HONDA,CIVIC,2018,1322.0,Automatic,Petrol,77000.0,Kuliyapitiya,2025-01-06,No Leasing,USED,Available,Available,Available,Available,129.25
7468,TOYOTA,AXIO G LIMITED,2007,1500.0,Automatic,Petrol,198000.0,Nittambuwa,2025-01-19,No Leasing,USED,Available,Available,Available,Available,76.0
5021,SUZUKI,HUSTLER J STYLE,2015,660.0,Automatic,Hybrid,110000.0,Gampaha,2025-01-31,No Leasing,USED,Available,Available,Available,Available,58.9
4634,SUZUKI,ALTO JAPAN,2018,650.0,Automatic,Petrol,77000.0,Batticaloa,2025-01-15,No Leasing,USED,Available,Available,Not_Available,Available,52.8
3776,PERODUA,VIVA ELITE,2011,1000.0,Manual,Petrol,154000.0,Colombo,2025-01-10,No Leasing,USED,Available,Available,Available,Available,36.9
7015,TOYOTA,AQUA,2014,1500.0,Automatic,Hybrid,121000.0,Kuliyapitiya,2025-01-01,No Leasing,USED,Available,Available,Available,Available,76.98434782608696
1152,HYUNDAI,ACCENT,2001,1400.0,Manual,Petrol,264000.0,Panadura,2025-01-25,No Leasing,USED,Available,Available,Not_Available,Available,21.5
5135,SUZUKI,MARUTI,2007,800.0,Manual,Petrol,198000.0,Homagama,2025-01-09,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,17.52105263157895
9534,TOYOTA,VITZ EDITION 3,2019,1000.0,Automatic,Petrol,66000.0,Colombo,2025-01-25,No Leasing,USED,Available,Available,Available,Available,89.75
7008,TOYOTA,AQUA,2012,1500.0,Automatic,Petrol,143000.0,Maharagama,2025-01-05,No Leasing,USED,Available,Available,Available,Available,70.95
7488,TOYOTA,AXIO WXB,2018,1500.0,Automatic,Hybrid,77000.0,Dehiwala-Mount-Lavinia,2025-01-29,No Leasing,USED,Available,Available,Available,Available,157.05
7733,TOYOTA,CARINA TI MY ROAD,1997,1500.0,Automatic,Petrol,308000.0,Galle,2025-02-04,No Leasing,USED,Available,Available,Available,Available,37.0
5899,SUZUKI,WAGON R,2017,660.0,Automatic,Petrol,88000.0,Gampaha,2024-12-15,No Leasing,USED,Available,Available,Available,Available,59.75
9496,TOYOTA,VITZ,2007,1000.0,Automatic,Petrol,198000.0,Galle,2024-12-06,No Leasing,USED,Available,Available,Available,Available,54.0
7968,TOYOTA,COROLLA 141,2008,1600.0,Automatic,Petrol,187000.0,Mawanella,2025-01-20,No Leasing,USED,Available,Available,Available,Available,69.0
5070,SUZUKI,MARUTI,2004,800.0,Manual,Petrol,231000.0,Negombo,2025-02-02,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,15.185
6311,SUZUKI,WAGON R STINGRAY,2018,660.0,Automatic,Petrol,77000.0,Matale,2025-01-25,No Leasing,USED,Available,Available,Available,Available,74.9
665,HONDA,FIT GP1,2012,1500.0,Automatic,Hybrid,143000.0,Moratuwa,2025-01-17,No Leasing,USED,Available,Available,Available,Available,64.5
8240,TOYOTA,CORONA PREMIO 1 8,1999,1760.0,Automatic,Petrol,286000.0,Kuliyapitiya,2025-01-31,No Leasing,USED,Available,Available,Available,Available,42.75
8920,TOYOTA,SOLUNA,2001,1500.0,Automatic,Petrol,264000.0,Kaduwela,2025-02-03,No Leasing,USED,Available,Available,Available,Available,30.9
642,HONDA,FIT GP1,2012,1300.0,Automatic,Petrol,143000.0,Hambantota,2025-02-03,Ongoing Lease,USED,Available,Available,Available,Available,68.0
9045,TOYOTA,TANK,2017,1000.0,Automatic,Petrol,88000.0,Nugegoda,2025-02-01,No Leasing,USED,Available,Available,Available,Available,88.9
176,CHERY,QQ,2006,800.0,Manual,Petrol,209000.0,Galle,2025-01-14,No Leasing,USED,Available,Available,Available,Available,11.0
5762,SUZUKI,WAGON R,2018,660.0,Automatic,Hybrid,77000.0,Matara,2025-01-30,No Leasing,USED,Available,Available,Available,Available,69.56041666666667
9699,TOYOTA,YARIS,2008,1300.0,Automatic,Petrol,187000.0,Kegalle,2025-01-21,No Leasing,USED,Available,Available,Available,Available,65.0
6568,TATA,INDIGO,2006,2448.0,Manual,Petrol,209000.0,Padukka,2024-12-14,No Leasing,USED,Available,Available,Not_Available,Available,18.5625
786,HONDA,FIT GP5,2013,1300.0,Automatic,Petrol,132000.0,Gampaha,2025-01-23,No Leasing,USED,Available,Available,Available,Available,77.125
8138,TOYOTA,COROLLA ELEPHANT BACK CE 108,1997,1970.0,Automatic,Diesel,308000.0,Polonnaruwa,2025-01-25,No Leasing,USED,Available,Available,Not_Available,Not_Available,31.4
6064,SUZUKI,WAGON R FZ,2014,650.0,Automatic,Hybrid,121000.0,Kandy,2025-01-04,No Leasing,USED,Available,Available,Available,Available,53.75
9581,TOYOTA,VITZ KSP90,2008,1000.0,Automatic,Petrol,187000.0,Katunayake,2025-01-17,No Leasing,USED,Available,Available,Available,Available,56.41176470588236
4582,SUZUKI,ALTO JAPAN,2004,650.0,Automatic,Petrol,231000.0,Mawanella,2025-02-05,No Leasing,USED,Available,Available,Available,Available,33.0
5133,SUZUKI,MARUTI,2010,800.0,Manual,Petrol,165000.0,Kegalle,2025-01-10,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,19.5
7570,TOYOTA,BELTA,2009,1000.0,Automatic,Petrol,176000.0,Colombo,2025-01-08,No Leasing,USED,Available,Available,Available,Available,64.5
91,BMW,318I M SPORT AUSTRALIAN,2018,1500.0,Automatic,Petrol,77000.0,Nugegoda,2025-01-30,No Leasing,USED,Available,Available,Available,Available,280.0
6851,TOYOTA,ALLION 260,2010,1500.0,Automatic,Petrol,165000.0,Kurunegala,2025-01-13,No Leasing,USED,Available,Available,Available,Available,95.0
5466,SUZUKI,SUZUKI,2006,1000.0,Manual,Petrol,209000.0,Matara,2024-12-17,No Leasing,USED,Available,Available,Available,Available,24.8
9301,TOYOTA,VITZ,2009,1000.0,Automatic,Petrol,176000.0,Bandarawela,2025-01-08,No Leasing,USED,Available,Available,Available,Available,51.99
8297,TOYOTA,DX WAGON,1986,1300.0,Manual,Petrol,429000.0,Wennappuwa,2025-02-01,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,13.25
1971,MICRO,PANDA CROSS,2016,1300.0,Manual,Petrol,99000.0,Avissawella,2025-02-05,No Leasing,USED,Available,Available,Available,Available,29.9
2905,NISSAN,FB15,2002,1500.0,Automatic,Petrol,253000.0,Polonnaruwa,2024-12-09,No Leasing,USED,Available,Available,Available,Not_Available,40.15833333333333
530,HONDA,CIVIC ES8,2001,1500.0,Manual,Petrol,264000.0,Anuradapura,2025-02-01,No Leasing,USED,Available,Available,Available,Available,43.75
5430,SUZUKI,SPACIA CUSTOM,2018,650.0,Automatic,Hybrid,77000.0,Galle,2025-01-25,No Leasing,USED,Available,Available,Available,Available,67.0
996,HONDA,GRACE EX,2015,1500.0,Automatic,Hybrid,110000.0,Gampaha,2024-12-07,No Leasing,USED,Available,Available,Available,Available,102.5
4630,SUZUKI,ALTO JAPAN,2017,660.0,Automatic,Petrol,88000.0,Gampaha,2025-01-17,No Leasing,USED,Available,Available,Available,Available,55.25
2312,MITSUBISHI,LANCER EX GLS,2007,1500.0,Automatic,Petrol,198000.0,Kaduwela,2025-02-05,No Leasing,USED,Available,Available,Available,Not_Available,86.75
2154,MITSUBISHI,LANCER,1983,1400.0,Manual,Petrol,462000.0,Gampaha,2025-01-09,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,6.6
6498,SUZUKI,ZEN,2006,1000.0,Manual,Petrol,209000.0,Mirigama,2025-01-31,No Leasing,USED,Available,Available,Not_Available,Available,21.75
1427,KIA,RIO,2021,1500.0,Manual,Petrol,44000.0,Kottawa,2024-12-17,No Leasing,USED,Available,Available,Available,Available,20.5
7289,TOYOTA,AXIO,2011,1500.0,Automatic,Petrol,154000.0,Nittambuwa,2025-01-30,No Leasing,USED,Available,Available,Available,Available,82.5
4587,SUZUKI,ALTO JAPAN,2003,650.0,Manual,Petrol,242000.0,Kandy,2025-02-05,No Leasing,USED,Available,Available,Not_Available,Available,32.25
8963,TOYOTA,STARLET,1997,1450.0,Automatic,Diesel,308000.0,Boralesgamuwa,2025-01-31,No Leasing,USED,Available,Available,Available,Available,29.75
5623,SUZUKI,SWIFT,2004,1300.0,Automatic,Petrol,231000.0,Kurunegala,2024-12-04,No Leasing,USED,Available,Available,Not_Available,Not_Available,39.75
9721,TOYOTA,YARIS,2009,1300.0,Automatic,Petrol,176000.0,Mulleriyawa,2024-12-09,No Leasing,USED,Available,Available,Available,Available,56.12499999999999
4850,SUZUKI,CELERIO,2016,1000.0,Automatic,Petrol,99000.0,Colombo,2025-01-30,No Leasing,USED,Available,Available,Not_Available,Available,48.5
9470,TOYOTA,VITZ,2007,1000.0,Automatic,Petrol,198000.0,Ragama,2024-12-13,No Leasing,USED,Available,Available,Available,Available,53.810526315789474
3649,PERODUA,AXIA,2016,1000.0,Automatic,Petrol,99000.0,Galle,2024-12-05,No Leasing,USED,Available,Available,Available,Available,61.0
495,HONDA,CIVIC,2019,1000.0,Automatic,Petrol,66000.0,Wennappuwa,2025-01-03,No Leasing,USED,Available,Available,Available,Available,144.99999
8081,TOYOTA,COROLLA CE106,1996,2000.0,Automatic,Diesel,319000.0,Gampaha,2025-02-04,No Leasing,USED,Available,Available,Not_Available,Not_Available,23.5
2321,MITSUBISHI,LANCER GLX,1989,1500.0,Manual,Petrol,396000.0,Galle,2025-01-18,No Leasing,USED,Available,Available,Available,Available,6.75
9749,VOLVO,S40,1999,1948.0,Manual,Petrol,286000.0,Homagama,2025-01-31,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,26.95
3132,NISSAN,MARCH K10,1988,800.0,Manual,Petrol,407000.0,Ratnapura,2025-01-17,No Leasing,USED,Not_Available,Available,Not_Available,Not_Available,8.95
151,BMW,I8 COUPE,2018,2990.0,Automatic,Hybrid,77000.0,Kurunegala,2025-02-02,No Leasing,USED,Available,Available,Available,Available,349.0
9751,VOLVO,S40,1997,1800.0,Automatic,Petrol,308000.0,Kandy,2025-01-23,Ongoing Lease,USED,Available,Available,Available,Available,20.0
694,HONDA,FIT GP1,2013,1330.0,Automatic,Hybrid,132000.0,Kurunegala,2024-12-28,No Leasing,USED,Available,Available,Available,Available,69.81111111111112
4222,SUZUKI,ALTO,2012,800.0,Manual,Petrol,143000.0,Kandy,2025-01-14,No Leasing,USED,Available,Available,Not_Available,Not_Available,24.75
7304,TOYOTA,AXIO,2008,1500.0,Automatic,Petrol,187000.0,Colombo,2025-01-11,No Leasing,USED,Available,Available,Available,Available,78.0
1738,MERCEDES-BENZ,E200 W 212,2010,1800.0,Automatic,Petrol,165000.0,Moratuwa,2025-02-02,No Leasing,USED,Available,Available,Available,Available,160.0
